frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
1,f00.png,0.6192,0.3814,51655,0,37.7,-84.04,-22.75,-15.01,69.12,-150.84,84.92,110.0,-35.67,-11.45,77.41,-157.09,-10.0,48.96,-14.4,39.64,74.48,99.44,53.21
2,f01.png,0.617,0.3836,49735,0,36.7,-84.6,-28.55,-9.13,67.24,-147.26,85.17,109.66,-37.48,-3.58,71.4,-140.47,-9.47,48.96,-14.4,39.64,74.48,99.44,53.21
3,f02.png,0.639,0.3615,49735,0,33.9,-84.03,-29.35,-6.73,63.93,-153.41,84.68,109.62,-37.35,-4.11,74.47,-127.94,-7.66,46.57,-15.72,43.3,83.18,110.81,52.02
4,f03.png,0.65,0.3505,36679,0,22.5,-81.39,-45.4,-1.31,80.38,-148.56,79.42,109.81,-29.92,-11.93,76.89,-106.8,-7.68,49.98,-19.73,44.01,79.51,107.73,46.71
5,f04.png,0.6329,0.3676,49735,0,31.6,-81.98,-43.81,-4.37,88.19,-146.22,78.39,109.86,-27.7,-15.49,75.19,-107.63,-7.55,50.4,-22.09,47.1,77.55,116.36,46.15
6,f05.png,0.645,0.3556,34567,0,20.9,-79.38,-48.28,-6.76,94.81,-148.9,80.15,110.0,-23.61,-22.05,79.32,-105.84,-6.29,53.62,-26.05,42.26,73.94,127.05,38.46
7,f06.png,0.623,0.3776,34567,0,20.8,-76.98,-56.79,-5.37,95.0,-155.97,76.45,110.0,-20.0,-23.84,74.77,-100.31,-1.42,56.66,-27.41,39.04,79.78,131.2,47.97
8,f07.png,0.634,0.3665,49735,0,31.4,-76.79,-60.99,-1.11,94.99,-152.45,76.44,109.87,-18.65,-18.72,68.96,-108.27,-2.44,56.66,-27.41,39.04,79.78,131.2,47.97
9,f08.png,0.6482,0.3523,49735,0,31.5,-77.59,-63.8,0.93,94.99,-150.35,76.16,109.99,-14.37,-19.58,65.9,-109.36,-3.73,59.24,-28.51,39.31,79.8,133.33,47.99
10,f09.png,0.6367,0.3639,49735,0,31.0,-73.99,-65.29,-7.17,94.99,-157.05,84.74,110.0,-10.19,-30.06,73.15,-105.73,2.23,61.2,-35.57,39.93,78.28,137.34,38.1
11,f10.png,0.6393,0.3612,49735,0,31.2,-71.84,-78.18,-11.63,90.84,-157.2,99.97,109.97,-5.98,-41.37,78.49,-106.0,9.66,61.16,-41.97,40.23,84.43,137.69,30.6
12,f11.png,0.6303,0.3702,49735,0,31.6,-71.84,-78.18,-11.63,90.84,-157.2,99.97,109.97,-5.98,-41.37,78.49,-106.0,9.66,61.16,-41.97,40.23,84.43,137.69,30.6
13,f12.png,0.6279,0.3727,37831,0,23.2,-70.57,-79.05,-9.97,89.06,-154.74,100.0,110.0,-5.9,-46.15,79.49,-110.89,14.85,59.82,-51.3,42.18,89.94,135.56,27.31
14,f13.png,0.6089,0.3916,49735,0,31.7,-70.57,-79.05,-9.97,89.06,-154.74,100.0,110.0,-5.9,-46.15,79.49,-110.89,14.85,60.37,-52.8,43.29,91.42,138.53,26.84
15,f14.png,0.6381,0.3623,35335,0,21.5,-82.07,-66.19,-3.67,95.0,-140.46,60.45,110.0,-3.27,-30.65,71.18,-114.57,-2.45,59.18,-27.82,27.85,95.0,135.66,4.71
16,f15.png,0.7004,0.2999,49735,0,31.7,-109.98,-71.38,0.27,90.95,-119.87,48.4,104.28,-2.52,-22.59,66.66,-106.32,-9.91,50.58,-29.01,21.12,73.66,99.47,-9.38
17,f16.png,0.6742,0.3261,27073,0,18.9,-110.0,-93.11,6.5,94.99,-131.42,99.92,61.91,-5.66,-27.52,63.01,-58.91,-9.35,28.8,-17.22,28.67,94.68,65.88,-9.95
18,f17.png,0.6721,0.3282,49735,0,33.0,-108.75,-99.99,0.58,94.04,-134.63,99.68,59.56,-2.64,-30.6,67.31,-63.81,-9.2,32.03,-10.46,27.22,94.99,73.43,-10.0
19,f18.png,0.7183,0.2819,49735,0,33.2,-108.64,-99.69,0.02,94.66,-134.91,99.79,60.71,0.71,-31.74,64.1,-65.53,-9.98,32.03,-10.46,27.22,94.99,73.43,-10.0
20,f19.png,0.7128,0.2875,49735,0,33.1,-109.9,-98.78,1.27,94.88,-134.25,99.79,60.74,1.99,-33.09,65.45,-74.4,-9.99,30.56,-12.08,28.53,94.95,72.66,-9.87
21,f20.png,0.715,0.2853,49735,0,32.9,-109.94,-99.6,1.56,94.55,-134.08,99.91,61.96,5.0,-33.85,60.68,-72.03,-9.93,25.86,-16.05,30.9,94.8,77.11,-9.96
22,f21.png,0.7212,0.2791,49735,0,33.0,-109.97,-99.15,1.37,94.83,-133.94,99.87,62.61,6.2,-35.38,59.47,-59.06,-8.32,22.98,-16.54,31.17,94.89,76.77,-9.91
23,f22.png,0.7209,0.2794,49735,0,32.8,-109.82,-99.12,1.85,94.25,-134.18,100.0,62.61,6.2,-35.38,59.47,-59.06,-8.32,22.98,-16.54,31.17,94.89,76.77,-9.91
24,f23.png,0.72,0.2803,49735,0,33.0,-109.87,-98.87,1.39,94.88,-134.03,99.95,62.61,6.2,-35.38,59.47,-59.06,-8.32,22.98,-16.54,31.17,94.89,76.77,-9.91
