frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
1,f00.png,0.5986,0.402,51655,0,35.8,66.37,-27.42,20.84,95.0,-151.37,-8.29,67.24,-30.02,-19.01,94.99,-70.53,98.28,-71.79,-28.38,-96.81,-94.97,46.34,99.99
2,f01.png,0.5997,0.4009,49735,0,34.7,66.37,-27.42,20.84,95.0,-151.37,-8.29,69.66,-33.06,-13.97,88.23,-73.97,97.91,-71.44,-32.27,-96.83,-94.88,42.42,100.0
3,f02.png,0.6248,0.3757,49735,0,32.0,67.3,-27.66,22.48,85.41,-155.66,-9.5,72.18,-32.76,-11.21,78.18,-67.89,99.89,-71.89,-34.76,-96.83,-94.83,40.6,99.95
4,f03.png,0.6306,0.3699,34375,0,19.8,69.05,-32.5,25.99,95.0,-149.47,-10.0,71.63,-36.29,-13.28,90.53,-76.07,91.36,-67.61,-32.49,-96.83,-95.0,46.41,99.7
5,f04.png,0.6289,0.3717,49735,0,29.5,69.64,-36.44,28.3,95.0,-151.41,-9.89,72.18,-39.93,-14.82,94.97,-66.03,95.84,-64.84,-29.45,-96.82,-95.0,48.29,99.96
6,f05.png,0.6275,0.373,49735,0,29.6,69.64,-36.44,28.3,95.0,-151.41,-9.89,72.18,-39.93,-14.82,94.97,-66.03,95.84,-59.58,-25.81,-96.81,-94.99,36.79,99.94
7,f06.png,0.6149,0.3857,31879,0,18.2,69.98,-48.6,32.77,94.99,-153.3,-9.41,73.43,-47.43,-11.91,94.96,-62.92,89.08,-62.0,-28.16,-96.83,-94.98,50.5,99.98
8,f07.png,0.6306,0.37,34183,0,19.6,69.83,-50.55,33.86,94.99,-153.56,-9.11,74.49,-53.56,-6.19,94.96,-71.02,96.84,-62.51,-31.58,-96.83,-94.99,51.36,100.0
9,f08.png,0.6503,0.3502,49735,0,29.6,71.04,-51.29,33.8,94.97,-149.75,-9.99,75.56,-57.39,-4.4,93.81,-70.11,97.18,-61.25,-34.88,-96.78,-93.8,50.86,99.97
10,f09.png,0.657,0.3436,49735,0,29.6,72.49,-60.78,38.0,94.97,-143.59,-9.99,71.69,-59.4,-9.12,94.96,-44.42,88.04,-57.52,-32.47,-96.82,-94.95,54.79,99.9
11,f10.png,0.6608,0.3397,33991,0,19.5,71.91,-66.68,37.59,94.99,-154.19,-9.95,67.92,-58.88,-15.59,94.97,-24.58,31.51,-54.92,-29.16,-96.83,-95.0,59.35,99.92
12,f11.png,0.6532,0.3473,49735,0,29.5,71.91,-66.68,37.59,94.99,-154.19,-9.95,67.92,-58.88,-15.59,94.97,-24.58,31.51,-49.61,-26.3,-96.63,-94.83,46.41,99.89
13,f12.png,0.6454,0.3552,34375,0,19.8,70.96,-74.27,37.12,95.0,-156.38,-9.74,65.89,-59.88,-15.26,95.0,-17.56,15.57,-48.29,-24.48,-96.83,-94.96,48.36,99.98
14,f13.png,0.6448,0.3557,32647,0,18.6,100.16,-100.0,26.79,94.99,-157.21,23.51,65.18,-61.91,-13.0,95.0,-17.98,14.38,-44.65,-22.12,-96.83,-95.0,48.71,95.08
15,f14.png,0.6059,0.3946,36679,0,21.1,109.99,-100.0,14.8,94.91,-156.59,46.65,107.32,-81.16,-13.34,92.99,-16.83,9.96,-59.55,-36.83,-96.83,-94.91,52.4,97.95
16,f15.png,0.6694,0.331,33607,0,19.1,109.98,-100.0,-3.89,95.0,-101.06,46.54,110.0,-80.61,-10.3,94.99,-9.21,6.01,-72.07,-45.83,-96.76,-91.41,39.94,99.98
17,f16.png,0.6794,0.321,49735,0,29.1,110.0,-99.79,-29.17,94.98,-153.3,-7.31,108.63,-83.15,6.36,95.0,38.1,55.79,-102.23,-93.98,-95.97,-82.33,70.78,97.93
18,f17.png,0.7075,0.2928,49735,0,29.1,108.78,-99.99,-33.04,94.31,-139.55,15.12,110.0,-97.26,-5.72,95.0,59.95,56.83,-105.07,-90.74,-84.79,-62.21,117.5,97.13
19,f18.png,0.7698,0.2304,26768,0,15.2,108.78,-99.99,-33.04,94.31,-139.55,15.12,110.0,-99.17,-5.34,94.98,59.9,56.7,-108.87,-98.6,-70.22,-63.6,122.03,99.38
20,f19.png,0.7539,0.2464,49735,0,29.2,108.24,-99.99,-35.07,95.0,-138.82,27.4,109.99,-99.96,1.43,94.42,52.97,73.84,-109.99,-99.98,-65.94,-84.41,111.34,97.23
21,f20.png,0.7531,0.2472,26768,0,15.1,108.24,-99.99,-35.07,95.0,-138.82,27.4,109.99,-99.96,1.43,94.42,52.97,73.84,-109.99,-99.98,-65.94,-84.41,111.34,97.23
22,f21.png,0.7528,0.2475,26768,0,15.1,108.24,-99.99,-35.07,95.0,-138.82,27.4,109.99,-99.96,1.43,94.42,52.97,73.84,-109.99,-99.98,-65.94,-84.41,111.34,97.23
23,f22.png,0.7513,0.2491,26768,0,15.2,107.26,-100.0,-37.76,95.0,-139.79,29.96,109.99,-99.96,1.43,94.42,52.97,73.84,-109.99,-99.98,-65.94,-84.41,111.34,97.23
24,f23.png,0.7492,0.2512,49735,0,29.3,107.26,-100.0,-37.76,95.0,-139.79,29.96,109.99,-99.96,1.43,94.42,52.97,73.84,-109.99,-99.98,-65.94,-84.41,111.34,97.23
