frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
1,f00.png,0.6944,0.3062,51655,0,38.5,-5.16,43.95,-35.1,23.58,6.83,-5.1,-47.54,-72.55,21.1,81.81,-7.01,2.2,56.82,22.56,-51.95,94.91,-70.71,-9.88
2,f01.png,0.7048,0.2956,49735,0,36.0,-5.16,43.95,-35.1,23.58,6.83,-5.1,-47.54,-72.55,21.1,81.81,-7.01,2.2,56.82,22.56,-51.95,94.91,-70.71,-9.88
3,f02.png,0.7242,0.2761,49735,0,33.2,-5.16,43.95,-35.1,23.58,6.83,-5.1,-47.54,-72.55,21.1,81.81,-7.01,2.2,56.82,22.56,-51.95,94.91,-70.71,-9.88
4,f03.png,0.7033,0.2972,49735,0,31.0,-5.16,43.95,-35.1,23.58,6.83,-5.1,-47.54,-72.55,21.1,81.81,-7.01,2.2,56.82,22.56,-51.95,94.91,-70.71,-9.88
5,f04.png,0.6935,0.307,49735,0,31.0,-5.16,43.95,-35.1,23.58,6.83,-5.1,-47.54,-72.55,21.1,81.81,-7.01,2.2,56.82,22.56,-51.95,94.91,-70.71,-9.88
6,f05.png,0.7045,0.296,49735,0,31.3,-5.16,43.95,-35.1,23.58,6.83,-5.1,-47.54,-72.55,21.1,81.81,-7.01,2.2,56.82,22.56,-51.95,94.91,-70.71,-9.88
7,f06.png,0.7239,0.2765,49735,0,31.1,-5.16,43.95,-35.1,23.58,6.83,-5.1,-47.54,-72.55,21.1,81.81,-7.01,2.2,56.82,22.56,-51.95,94.91,-70.71,-9.88
8,f07.png,0.7041,0.2964,49735,0,31.0,-5.16,43.95,-35.1,23.58,6.83,-5.1,-47.54,-72.55,21.1,81.81,-7.01,2.2,56.82,22.56,-51.95,94.91,-70.71,-9.88
9,f08.png,0.722,0.2783,49735,0,31.1,-5.16,43.95,-35.1,23.58,6.83,-5.1,-47.54,-72.55,21.1,81.81,-7.01,2.2,56.82,22.56,-51.95,94.91,-70.71,-9.88
10,f09.png,0.7043,0.2962,49735,0,31.0,-5.16,43.95,-35.1,23.58,6.83,-5.1,-47.54,-72.55,21.1,81.81,-7.01,2.2,56.82,22.56,-51.95,94.91,-70.71,-9.88
11,f10.png,0.6926,0.3079,49735,0,31.0,-5.16,43.95,-35.1,23.58,6.83,-5.1,-47.54,-72.55,21.1,81.81,-7.01,2.2,56.82,22.56,-51.95,94.91,-70.71,-9.88
12,f11.png,0.7044,0.2961,49735,0,31.0,-5.16,43.95,-35.1,23.58,6.83,-5.1,-47.54,-72.55,21.1,81.81,-7.01,2.2,56.82,22.56,-51.95,94.91,-70.71,-9.88
13,f12.png,0.7228,0.2775,49735,0,31.1,-5.16,43.95,-35.1,23.58,6.83,-5.1,-47.54,-72.55,21.1,81.81,-7.01,2.2,56.82,22.56,-51.95,94.91,-70.71,-9.88
