frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
1,f00.png,0.6843,0.3164,51655,0,37.4,-96.81,-48.15,64.33,-69.28,56.75,-9.43,-21.28,32.37,73.41,-85.59,45.81,28.78,56.92,33.24,-75.95,94.42,103.78,7.1
2,f01.png,0.6852,0.3155,49735,0,36.4,-96.33,-46.31,63.42,-68.43,59.33,-9.72,-15.79,34.96,77.05,-83.97,39.91,26.17,56.85,33.01,-75.41,94.92,103.02,7.04
3,f02.png,0.6791,0.3217,49735,0,33.7,-96.33,-46.31,63.42,-68.43,59.33,-9.72,-19.17,36.05,77.37,-88.51,42.9,25.61,58.39,36.24,-78.72,94.97,93.92,9.38
4,f03.png,0.687,0.3136,49735,0,31.4,-96.63,-44.59,64.39,-72.78,58.85,-10.0,-15.66,34.95,77.13,-89.68,48.28,25.51,59.13,39.23,-82.78,95.0,88.45,10.75
5,f04.png,0.6756,0.3251,49735,0,31.6,-96.32,-39.74,61.15,-73.49,59.58,-9.97,-18.0,35.53,77.79,-89.53,49.54,25.47,60.22,41.35,-86.9,94.99,82.12,11.31
6,f05.png,0.6786,0.3221,49735,0,31.5,-96.01,-37.09,59.16,-72.43,58.18,-9.35,-17.78,36.24,78.11,-90.55,49.72,25.6,61.16,41.89,-86.99,95.0,79.29,11.68
7,f06.png,0.6726,0.328,49735,0,31.6,-94.94,-42.39,66.45,-74.87,57.25,-9.04,-14.64,38.44,78.69,-94.99,50.08,25.78,62.08,46.78,-90.74,94.41,77.3,12.69
8,f07.png,0.6723,0.3282,49735,0,31.7,-94.69,-43.71,68.04,-75.28,57.72,-8.37,-14.51,38.59,79.38,-94.26,50.6,26.1,64.26,51.06,-96.49,93.59,92.17,12.03
9,f08.png,0.6715,0.329,49735,0,31.6,-94.73,-44.2,69.79,-75.99,59.14,-10.0,-15.82,34.94,77.23,-94.71,50.93,25.88,64.67,51.26,-95.61,94.99,91.26,12.05
10,f09.png,0.6714,0.329,49735,0,31.4,-94.41,-42.37,63.79,-66.53,-6.97,-9.89,-5.21,31.96,77.37,-93.42,48.15,26.58,64.97,53.62,-96.55,95.0,90.33,11.87
11,f10.png,0.6765,0.3239,49735,0,31.5,-94.53,-44.82,65.65,-64.47,-18.74,-9.98,-7.13,31.91,78.69,-94.92,48.49,26.57,64.76,55.46,-92.55,93.18,115.59,11.05
12,f11.png,0.6783,0.3221,49735,0,31.8,-94.16,-42.34,63.75,-63.15,-14.75,-9.91,-7.54,32.02,79.67,-94.92,46.89,27.24,64.63,58.22,-93.08,91.8,125.93,10.8
13,f12.png,0.6814,0.3189,49735,0,31.4,-94.06,-42.02,63.76,-63.13,-15.95,-9.93,-6.85,16.8,75.53,-80.6,39.77,26.82,64.64,56.93,-90.75,90.27,125.07,10.64
14,f13.png,0.6841,0.3162,49735,0,31.1,-93.89,-42.48,61.93,-58.0,-13.63,-9.64,-6.85,16.8,75.53,-80.6,39.77,26.82,64.55,56.2,-89.04,91.55,121.26,15.19
