sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,fit_scale,fit_dx,fit_dy,fit_clip_frac,fit_at_bound,n_arms_solved,loop_anchor,n_arms_declared,assignment_stability,n_arm_swaps,total_path_length_deg,loop_closure_dq_max_deg,loop_closure_shadow_step_iou,loop_closure_target_step_iou,dq_max_deg_by_transition
reeds_n5,optimizer,original,8,1,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/reeds_n5/frame_01_20260902_032922/best_shadow.png,0.4581,0.1646,0.2827,0.0743,0.1319,0.06585,0.23799,0.337,2.9254,83.1523,-3,1,4,0.16938,0.08985,8,1,0.0276,7,0.4263,1.4231,1.4792,0.0394,0->1,16.8,27.41,0,0.8784,0.4063,-0.4721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer,original,8,1,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/reeds_n5/frame_02_20260902_032922/best_shadow.png,0.4441,0.1617,0.2784,0.056,0.1087,0.05786,0.23827,0.3126,2.1049,1.9948,-2,1,3,0.17845,0.13589,7,4,0.1245,3,0.4039,1.4231,1.551,0.0899,1->2,30.44,49.61,0,0.7601,0.3945,-0.3656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer,original,8,1,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/reeds_n5/frame_03_20260902_032922/best_shadow.png,0.3986,0.1853,0.3126,0.0765,0.1595,0.05368,0.26884,0.3217,6.0864,26.1083,-3,1,4,0.19214,0.13745,8,2,0.0266,6,0.3869,1.5195,1.5102,0.0061,2->3,17.19,28.91,0,0.8345,0.4156,-0.4189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer,original,8,1,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/reeds_n5/frame_04_20260902_032922/best_shadow.png,0.3728,0.1974,0.3297,0.0914,0.1945,0.05304,0.25666,0.324,6.7659,41.7561,-3,3,6,0.20538,0.08074,8,1,0.0336,7,0.3517,1.5385,1.5306,0.0051,3->4,16.92,32.14,0,0.8168,0.3959,-0.4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer,original,8,1,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/reeds_n5/frame_05_20260902_032922/best_shadow.png,0.3589,0.1823,0.3084,0.1135,0.1874,0.05639,0.25478,0.3074,5.1002,4.7322,-3,2,5,0.23366,0.13604,8,1,0.0398,7,0.3273,1.5385,1.58,0.027,4->5,9.99,23.47,0,0.7816,0.3921,-0.3895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer,original,8,1,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/reeds_n5/frame_06_20260902_032922/best_shadow.png,0.3527,0.1402,0.246,0.0901,0.1892,0.06229,0.28266,0.2138,4.2561,0.642,-4,2,6,0.24197,0.15658,10,1,0.0552,9,0.285,1.6623,1.4444,0.1311,5->6,60.72,86.65,0,0.6253,0.385,-0.2403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer,original,8,1,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/reeds_n5/frame_07_20260902_032922/best_shadow.png,0.4303,0.1297,0.2296,0.0684,0.1273,0.06197,0.24529,0.1782,3.7836,27.2295,-2,0,2,0.20604,0.1193,8,5,0.1267,3,0.3361,1.5455,1.625,0.0515,6->7,15.31,31.86,0,0.7674,0.4035,-0.3639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer,original,8,1,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/reeds_n5/frame_08_20260902_032922/best_shadow.png,0.4832,0.1171,0.2096,0.0627,0.1567,0.06306,0.23785,0.158,2.8979,1.2006,-1,1,2,0.14514,0.09465,7,3,0.0993,4,0.4254,1.5256,1.5417,0.0105,wrap,64.98,137.14,0,0.6468,0.428,-0.2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer,original,8,1,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.4123,0.3527,0.4832,0.0456,0.1598,0.1171,0.1974,0.0267,0.2746,0.2096,0.3297,0.04,0.0791,0.056,0.1135,0.0173,0.1569,0.1087,0.1945,0.03,0.0593,0.053,0.0659,0.0044,0.2528,0.2379,0.2827,0.0153,0.2691,0.158,0.337,0.0684,4.2401,2.1049,6.7659,1.534,23.352,0.642,83.1523,26.8018,-2.625,-4.0,-1.0,0.857,1.375,0.0,3.0,0.857,4.0,2.0,6.0,1.5,0.1965,0.1451,0.242,0.0303,0.1188,0.0807,0.1566,0.0256,8.0,7.0,10.0,0.866,2.25,1.0,5.0,1.479,0.0667,0.0266,0.1267,0.0405,5.75,3.0,9.0,2.0463,0.3678,0.285,0.4263,0.0477,1.522,1.4231,1.6623,0.071,1.5328,1.4444,1.625,0.0528,0.0451,0.0051,0.1311,0.042,29.0437,9.99,64.98,20.2664,52.1487,23.47,137.14,37.4279,0.7639,0.6253,0.8784,0.0823,0.4026,0.385,0.428,0.013,-0.3612,-0.4721,-0.2188,0.0829,0.0,68.75,0.6385,-24.69,24.69,0.01529,False,5,"{""attempted"": false, ""reason"": ""wrap already reachable"", ""dq_wrap_deg"": 65.0}",5,1.0,0,417.19,64.98,0.6468,0.428,"[16.8, 30.44, 17.19, 16.92, 9.99, 60.72, 15.31]"
reeds_n5,optimizer,shown,8,1,128,frame,0,,0.4581,0.4581,0.6283,0.3178,0.4767,0.01758,0.0836,0.7315,2.7802,23.459,-3,1,4,0.13761,0.03582,8,1,0.011,7,0.4422,1.4286,1.4792,0.0354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
