sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,fit_scale,fit_dx,fit_dy,fit_clip_frac,fit_at_bound,n_arms_solved,assignment_stability,n_arm_swaps,total_path_length_deg,dq_max_deg_by_transition
family_ad_scene_03_I,optimizer,original,15,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_03_I/frame_01_20260903_021312/best_shadow.png,0.591,0.2822,0.4402,0.0776,0.1447,0.05696,0.21472,0.475,3.3114,0.1804,0,0,0,0.02175,0.0,3,2,0.1685,1,0.364,0.4623,0.6623,0.4328,0->1,38.2,49.35,0,0.9088,0.8128,-0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_I,optimizer,original,15,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_03_I/frame_02_20260903_021312/best_shadow.png,0.6051,0.2604,0.4132,0.0563,0.0673,0.05788,0.21452,0.4144,3.3074,0.1736,0,0,0,0.01554,0.02344,3,2,0.1691,1,0.3647,0.4623,0.6623,0.4328,1->2,6.11,9.46,0,0.9695,0.813,-0.1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_I,optimizer,original,15,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_03_I/frame_03_20260903_021312/best_shadow.png,0.6097,0.2188,0.359,0.0398,0.0707,0.0605,0.21474,0.3413,3.1656,0.1839,0,0,0,0.02033,0.02344,3,2,0.1652,1,0.3557,0.4623,0.6494,0.4047,2->3,22.48,24.09,0,0.9626,0.8167,-0.1459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_I,optimizer,original,15,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_03_I/frame_04_20260903_021312/best_shadow.png,0.5915,0.1802,0.3054,0.0472,0.0657,0.06263,0.21854,0.2862,3.1501,0.188,0,0,0,0.02269,0.01953,3,2,0.1675,1,0.3539,0.4623,0.6364,0.3766,3->4,22.32,39.89,0,0.8693,0.8134,-0.0559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_I,optimizer,original,15,0,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_03_I/frame_05_20260903_021312/best_shadow.png,0.5925,0.1749,0.2977,0.0497,0.0629,0.063,0.2109,0.2112,3.0186,0.1991,0,0,0,0.02106,0.02344,3,2,0.1586,1,0.4258,0.4717,0.6234,0.3216,4->5,14.33,23.27,0,0.9603,0.9614,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_I,optimizer,original,15,0,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_03_I/frame_06_20260903_021312/best_shadow.png,0.599,0.1738,0.2962,0.0607,0.0576,0.06198,0.21488,0.2208,3.1455,0.1942,0,0,0,0.01569,0.02344,3,2,0.1586,1,0.4347,0.4623,0.6154,0.3312,5->6,0.0,0.0,0,1.0,0.9965,-0.0035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_I,optimizer,original,15,0,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_03_I/frame_07_20260903_021312/best_shadow.png,0.5979,0.1736,0.2958,0.0614,0.0576,0.06199,0.21475,0.2208,3.1529,0.1901,0,0,0,0.01507,0.02344,3,2,0.1586,1,0.4337,0.4623,0.6154,0.3312,6->7,2.19,3.31,0,0.9906,0.9531,-0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_I,optimizer,original,15,0,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_03_I/frame_08_20260903_021312/best_shadow.png,0.5787,0.1678,0.2874,0.0641,0.0628,0.06232,0.21475,0.1971,3.4792,0.1833,0,0,0,0.01809,0.02344,3,2,0.1518,1,0.4217,0.4623,0.6234,0.3485,7->8,0.43,0.52,0,0.9953,0.9789,-0.0164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_I,optimizer,original,15,0,128,frame,8,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_03_I/frame_09_20260903_021312/best_shadow.png,0.5763,0.1715,0.2927,0.064,0.0592,0.06147,0.21452,0.2054,3.5597,0.1786,0,0,0,0.01531,0.02344,3,2,0.1476,1,0.4217,0.4623,0.6154,0.3312,8->9,2.68,2.97,0,0.9901,0.962,-0.0281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_I,optimizer,original,15,0,128,frame,9,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_03_I/frame_10_20260903_021312/best_shadow.png,0.5597,0.1695,0.2899,0.0653,0.0626,0.06146,0.21488,0.2156,3.8171,0.1933,0,0,0,0.0162,0.02344,3,2,0.1485,1,0.4198,0.4623,0.6234,0.3485,9->10,0.13,0.23,0,0.9995,0.9918,-0.0077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
