sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,fit_scale,fit_dx,fit_dy,fit_clip_frac,fit_at_bound,n_arms_solved,assignment_stability,n_arm_swaps,total_path_length_deg,dq_max_deg_by_transition
family_ad_scene_06_M,optimizer_s100,original,10,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_family_ad_scene_06_M/frame_01_20260902_111658/best_shadow.png,0.5998,0.4082,0.5797,0.0939,0.1677,0.04361,0.12524,0.6559,3.3798,1.4969,0,2,2,0.15529,0.25527,3,5,0.1197,2,0.5742,0.9528,0.9417,0.0116,0->1,68.73,150.95,0,0.5748,0.7752,0.2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_06_M,optimizer_s100,original,10,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_family_ad_scene_06_M/frame_02_20260902_111658/best_shadow.png,0.6631,0.4259,0.5974,0.0746,0.1372,0.04589,0.12175,0.7191,2.5239,1.4274,0,1,1,0.19227,0.26238,4,2,0.1041,2,0.6462,0.9519,0.98,0.0295,1->2,26.59,36.06,0,0.9326,0.9927,0.0601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_06_M,optimizer_s100,original,10,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_family_ad_scene_06_M/frame_03_20260902_111658/best_shadow.png,0.691,0.4104,0.5819,0.0769,0.132,0.04575,0.12134,0.6879,3.4573,1.2712,0,1,1,0.20761,0.28892,4,2,0.098,2,0.6645,0.9519,0.98,0.0295,2->3,34.83,49.88,0,0.6936,0.7122,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_06_M,optimizer_s100,original,10,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_family_ad_scene_06_M/frame_04_20260902_111658/best_shadow.png,0.6726,0.3439,0.5118,0.0798,0.1137,0.04356,0.10161,0.5202,2.7163,0.4685,1,2,3,0.15255,0.23418,2,3,0.2456,1,0.5893,1.0745,1.1042,0.0276,3->4,25.2,39.82,0,0.6764,0.704,0.0276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_06_M,optimizer_s100,original,10,0,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_family_ad_scene_06_M/frame_05_20260902_111658/best_shadow.png,0.6828,0.4156,0.5871,0.079,0.1494,0.04568,0.12116,0.7165,3.4824,1.5219,0,2,2,0.21156,0.25773,4,3,0.1947,1,0.6594,0.9519,0.99,0.04,4->5,26.71,34.88,0,0.7196,0.7892,0.0696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_06_M,optimizer_s100,original,10,0,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_family_ad_scene_06_M/frame_06_20260902_111658/best_shadow.png,0.6827,0.3986,0.57,0.1007,0.1932,0.04324,0.11389,0.6856,3.2791,1.0609,0,3,3,0.2117,0.31926,2,3,0.263,1,0.6314,1.1489,1.1053,0.038,5->6,31.77,38.61,0,0.7135,0.7889,0.0754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_06_M,optimizer_s100,original,10,0,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_family_ad_scene_06_M/frame_07_20260902_111658/best_shadow.png,0.6978,0.4175,0.589,0.075,0.1328,0.04618,0.11683,0.7096,2.7856,1.8478,0,2,2,0.19457,0.30918,4,3,0.1216,1,0.675,0.9519,0.99,0.04,6->7,20.48,29.46,0,0.6772,0.7883,0.1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_06_M,optimizer_s100,original,10,0,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_family_ad_scene_06_M/frame_08_20260902_111658/best_shadow.png,0.6789,0.3768,0.5473,0.1067,0.191,0.04182,0.11601,0.629,1.326,0.5259,0,1,1,0.19557,0.24118,2,2,0.2735,0,0.6299,1.1383,1.1505,0.0108,7->8,17.51,27.23,0,0.687,0.7882,0.1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_06_M,optimizer_s100,original,10,0,128,frame,8,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_family_ad_scene_06_M/frame_09_20260902_111658/best_shadow.png,0.6886,0.4131,0.5847,0.0776,0.1513,0.04511,0.12,0.7144,3.442,1.2812,0,1,1,0.20731,0.2982,4,3,0.1154,1,0.667,0.9519,0.99,0.04,8->9,24.38,33.48,0,0.7318,0.7865,0.0547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_06_M,optimizer_s100,original,10,0,128,frame,9,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_family_ad_scene_06_M/frame_10_20260902_111658/best_shadow.png,0.682,0.3969,0.5683,0.0858,0.1646,0.04401,0.11661,0.671,2.4654,1.022,0,2,2,0.20111,0.2944,2,3,0.2419,1,0.6477,1.1383,1.129,0.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
