sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,fit_scale,fit_dx,fit_dy,fit_clip_frac,fit_at_bound,n_arms_solved,assignment_stability,n_arm_swaps,total_path_length_deg,dq_max_deg_by_transition
family_ad_scene_03_F,optimizer_s085,original,24,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s085_family_ad_scene_03_F/frame_01_20260902_100439/best_shadow.png,0.5972,0.3267,0.4926,0.0941,0.1676,0.04608,0.1698,0.4935,2.2315,0.8377,0,2,2,0.05596,0.15,4,3,0.109,1,0.5177,0.875,0.7579,0.1338,0->1,3.57,5.2,0,0.9143,0.8484,-0.0659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_F,optimizer_s085,original,24,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s085_family_ad_scene_03_F/frame_02_20260902_100439/best_shadow.png,0.6002,0.328,0.494,0.1001,0.173,0.04628,0.1761,0.5007,2.4676,0.7017,0,2,2,0.05003,0.14692,4,3,0.1091,1,0.5274,0.901,0.7634,0.1527,1->2,5.28,9.23,0,0.9184,0.8711,-0.0473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_F,optimizer_s085,original,24,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s085_family_ad_scene_03_F/frame_03_20260902_100439/best_shadow.png,0.6218,0.3257,0.4913,0.1031,0.1665,0.04532,0.1717,0.4969,2.2601,0.6346,0,2,2,0.05588,0.12966,4,3,0.1095,1,0.542,0.8911,0.7802,0.1244,2->3,8.57,14.39,0,0.8639,0.7547,-0.1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_F,optimizer_s085,original,24,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s085_family_ad_scene_03_F/frame_04_20260902_100439/best_shadow.png,0.5953,0.3336,0.5003,0.1018,0.1482,0.04711,0.17526,0.51,2.2079,0.701,0,2,2,0.05564,0.15859,4,3,0.1146,1,0.5619,0.8654,0.766,0.1149,3->4,38.82,73.5,0,0.8319,0.7996,-0.0323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_F,optimizer_s085,original,24,0,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s085_family_ad_scene_03_F/frame_05_20260902_100439/best_shadow.png,0.6023,0.3273,0.4932,0.0871,0.1376,0.04713,0.1875,0.4854,3.0086,0.8308,0,1,1,0.06117,0.19394,4,2,0.1454,2,0.5155,0.8585,0.7083,0.1749,4->5,13.87,22.2,0,0.967,0.8958,-0.0712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_F,optimizer_s085,original,24,0,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s085_family_ad_scene_03_F/frame_06_20260902_100439/best_shadow.png,0.6014,0.3364,0.5034,0.0757,0.123,0.04848,0.19613,0.4996,3.3848,0.8715,0,1,1,0.0612,0.21659,4,2,0.1498,2,0.5437,0.8411,0.7188,0.1455,5->6,18.42,34.59,0,0.8132,0.7782,-0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_F,optimizer_s085,original,24,0,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s085_family_ad_scene_03_F/frame_07_20260902_100439/best_shadow.png,0.5894,0.3132,0.477,0.0877,0.137,0.04686,0.17302,0.4928,2.9302,0.9532,0,2,2,0.0611,0.17742,4,2,0.1401,2,0.5293,0.8654,0.7579,0.1242,6->7,5.53,8.12,0,0.8924,0.8425,-0.0499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_F,optimizer_s085,original,24,0,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s085_family_ad_scene_03_F/frame_08_20260902_100439/best_shadow.png,0.6021,0.3165,0.4808,0.0791,0.1208,0.0485,0.17913,0.4722,3.0632,0.8788,0,2,2,0.04135,0.14368,4,2,0.1392,2,0.574,0.89,0.7634,0.1422,7->8,17.25,32.9,0,0.8679,0.8631,-0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_F,optimizer_s085,original,24,0,128,frame,8,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s085_family_ad_scene_03_F/frame_09_20260902_100439/best_shadow.png,0.6265,0.3102,0.4736,0.0833,0.1258,0.04712,0.17289,0.4877,2.5952,0.7226,0,2,2,0.04888,0.13749,4,2,0.1375,2,0.5461,0.9091,0.7473,0.178,8->9,36.15,41.62,0,0.8438,0.7598,-0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_03_F,optimizer_s085,original,24,0,128,frame,9,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s085_family_ad_scene_03_F/frame_10_20260902_100439/best_shadow.png,0.6352,0.3144,0.4784,0.0912,0.1393,0.04726,0.1779,0.5135,2.432,0.8326,0,2,2,0.04037,0.13994,4,2,0.134,2,0.5698,0.8824,0.75,0.15,9->10,39.4,48.84,0,0.8418,0.7981,-0.0437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
