sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,fit_scale,fit_dx,fit_dy,fit_clip_frac,fit_at_bound,n_arms_solved,assignment_stability,n_arm_swaps,total_path_length_deg,dq_max_deg_by_transition
family_ad_scene_05_I,optimizer,original,13,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_05_I/frame_01_20260903_022846/best_shadow.png,0.7414,0.3712,0.5415,0.0452,0.0718,0.03621,0.08106,0.432,2.2793,0.1386,0,0,0,0.03272,0.0,3,3,0.069,0,0.6047,0.4636,0.432,0.0682,0->1,0.0,0.0,0,1.0,0.9912,-0.0088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_05_I,optimizer,original,13,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_05_I/frame_02_20260903_022846/best_shadow.png,0.7376,0.3709,0.5411,0.0477,0.0769,0.0359,0.08106,0.438,2.3078,0.1351,0,0,0,0.03191,0.0,3,3,0.0677,0,0.5997,0.4636,0.432,0.0682,1->2,0.0,0.0,0,1.0,0.9954,-0.0046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_05_I,optimizer,original,13,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_05_I/frame_03_20260903_022846/best_shadow.png,0.7381,0.3693,0.5394,0.0468,0.0691,0.03611,0.08136,0.4356,2.2936,0.1366,0,0,0,0.0296,0.0,3,3,0.064,0,0.6012,0.4636,0.432,0.0682,2->3,0.0,0.0,0,1.0,0.9954,-0.0046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_05_I,optimizer,original,13,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_05_I/frame_04_20260903_022846/best_shadow.png,0.7378,0.369,0.5391,0.0478,0.0756,0.03601,0.08136,0.4373,2.3093,0.1308,0,0,0,0.03037,0.0,3,3,0.0677,0,0.6006,0.4636,0.432,0.0682,3->4,0.0,0.0,0,1.0,0.9937,-0.0063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_05_I,optimizer,original,13,0,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_05_I/frame_05_20260903_022846/best_shadow.png,0.7346,0.368,0.538,0.0473,0.0689,0.036,0.08253,0.4316,2.3357,0.1316,0,0,0,0.0296,0.0,3,3,0.0677,0,0.5975,0.4636,0.432,0.0682,4->5,0.0,0.0,0,1.0,0.9983,-0.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_05_I,optimizer,original,13,0,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_05_I/frame_06_20260903_022846/best_shadow.png,0.7355,0.3684,0.5384,0.0467,0.0689,0.03597,0.08253,0.4314,2.3301,0.1314,0,0,0,0.0296,0.0,3,3,0.0677,0,0.5975,0.4636,0.432,0.0682,5->6,0.0,0.0,0,1.0,0.9949,-0.0051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_05_I,optimizer,original,13,0,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_05_I/frame_07_20260903_022846/best_shadow.png,0.7368,0.3689,0.5389,0.0473,0.0689,0.036,0.08253,0.4365,2.3549,0.1309,0,0,0,0.0296,0.0,3,3,0.0664,0,0.5971,0.4636,0.432,0.0682,6->7,0.0,0.0,0,1.0,0.9941,-0.0059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_05_I,optimizer,original,13,0,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_05_I/frame_08_20260903_022846/best_shadow.png,0.7349,0.368,0.538,0.0458,0.0719,0.03615,0.08253,0.4309,2.3198,0.1311,0,0,0,0.03037,0.0,3,3,0.0664,0,0.5988,0.4636,0.432,0.0682,7->8,5.54,8.01,0,0.9984,0.9916,-0.0068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_05_I,optimizer,original,13,0,128,frame,8,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_05_I/frame_09_20260903_022846/best_shadow.png,0.7386,0.3687,0.5388,0.0484,0.0746,0.03591,0.0819,0.4355,2.2992,0.1295,0,0,0,0.03038,0.0,3,3,0.0677,0,0.5998,0.4636,0.432,0.0682,8->9,5.61,8.61,0,0.9968,0.9903,-0.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_05_I,optimizer,original,13,0,128,frame,9,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_05_I/frame_10_20260903_022846/best_shadow.png,0.7346,0.3671,0.5371,0.0498,0.0716,0.03576,0.08286,0.4259,2.3009,0.1239,0,0,0,0.02885,0.0,3,3,0.0664,0,0.5961,0.4636,0.432,0.0682,9->10,0.0,0.0,0,1.0,0.9966,-0.0034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
