sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,fit_scale,fit_dx,fit_dy,fit_clip_frac,fit_at_bound,n_arms_solved,assignment_stability,n_arm_swaps,total_path_length_deg,dq_max_deg_by_transition
family_ad_scene_02_F,optimizer,original,21,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_02_F/frame_01_20260903_014910/best_shadow.png,0.5164,0.0817,0.1511,0.0166,0.0381,0.12111,0.3813,0.0,4.5495,0.2655,0,0,0,0.02108,0.00154,3,2,0.1494,1,0.4972,0.5545,0.7292,0.3149,0->1,21.57,30.16,0,0.922,0.8863,-0.0357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_02_F,optimizer,original,21,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_02_F/frame_02_20260903_014910/best_shadow.png,0.5291,0.0652,0.1225,0.0147,0.0328,0.12318,0.38117,0.0,4.9152,0.3075,0,0,0,0.01653,0.0,3,2,0.156,1,0.4839,0.578,0.7347,0.2711,1->2,13.81,19.33,0,0.8917,0.7967,-0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_02_F,optimizer,original,21,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_02_F/frame_03_20260903_014910/best_shadow.png,0.5498,0.032,0.0621,0.0626,0.0605,0.12768,0.3812,0.0,4.4365,0.3089,0,0,0,0.0158,0.00237,3,2,0.171,1,0.4879,0.6476,0.8298,0.2813,2->3,9.44,18.13,0,0.8752,0.854,-0.0212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_02_F,optimizer,original,21,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_02_F/frame_04_20260903_014910/best_shadow.png,0.542,0.0136,0.0269,0.0338,0.0729,0.13423,0.38838,0.0,4.1358,0.2789,0,0,0,0.02992,0.0118,3,2,0.1837,1,0.4425,0.6636,0.8913,0.3432,3->4,43.36,55.33,0,0.8963,0.8976,0.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_02_F,optimizer,original,21,0,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_02_F/frame_05_20260903_014910/best_shadow.png,0.5406,0.0082,0.0163,0.0206,0.0775,0.12839,0.3825,0.0,4.1604,0.3549,0,0,0,0.0247,0.00708,3,2,0.1602,1,0.4402,0.6887,0.8776,0.2743,4->5,41.8,43.37,0,0.9129,0.7963,-0.1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_02_F,optimizer,original,21,0,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_02_F/frame_06_20260903_014910/best_shadow.png,0.559,0.0155,0.0305,0.0297,0.0735,0.12482,0.37557,0.0,4.1365,0.3597,0,0,0,0.02227,0.01096,3,2,0.1744,1,0.491,0.7019,0.9556,0.3613,5->6,2.58,3.73,0,0.949,0.8877,-0.0613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_02_F,optimizer,original,21,0,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_02_F/frame_07_20260903_014910/best_shadow.png,0.5609,0.0106,0.0211,0.0242,0.0565,0.12505,0.37017,0.0,3.8656,0.3194,0,0,0,0.02088,0.01558,3,2,0.1705,1,0.4786,0.7426,0.9778,0.3167,6->7,4.15,4.97,0,0.9745,0.9276,-0.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_02_F,optimizer,original,21,0,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_02_F/frame_08_20260903_014910/best_shadow.png,0.5695,0.0076,0.0152,0.0182,0.0661,0.126,0.37079,0.0,3.7642,0.3436,0,0,0,0.02271,0.00631,3,2,0.1478,1,0.51,0.7426,1.0227,0.3773,7->8,12.38,16.71,0,0.9327,0.8628,-0.0699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_02_F,optimizer,original,21,0,128,frame,8,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_02_F/frame_09_20260903_014910/best_shadow.png,0.5843,0.0068,0.0135,0.0153,0.0612,0.1238,0.36498,0.0,3.7158,0.3208,0,0,0,0.024,0.0163,3,2,0.1517,1,0.5057,0.7576,1.0,0.32,8->9,11.7,17.6,0,0.912,0.8895,-0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_02_F,optimizer,original,21,0,128,frame,9,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_02_F/frame_10_20260903_014910/best_shadow.png,0.5725,0.0089,0.0176,0.0179,0.0608,0.12482,0.36832,0.0,3.7392,0.3116,0,0,0,0.01926,0.00939,3,2,0.1512,1,0.4866,0.74,1.0476,0.4157,9->10,7.45,9.66,0,0.9309,0.995,0.0641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
