sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,fit_scale,fit_dx,fit_dy,fit_clip_frac,fit_at_bound,n_arms_solved,assignment_stability,n_arm_swaps,total_path_length_deg,dq_max_deg_by_transition
family_ad_scene_04_M,optimizer,original,14,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_04_M/frame_01_20260902_022823/best_shadow.png,0.7204,0.0923,0.169,0.0626,0.0999,0.09313,0.32031,0.1583,4.3563,5.8369,0,0,0,0.05805,0.03428,4,4,0.2655,0,0.6574,0.8636,0.9697,0.1228,0->1,0.0,0.0,0,1.0,0.9963,-0.0037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer,original,14,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_04_M/frame_02_20260902_022823/best_shadow.png,0.7203,0.0922,0.1688,0.0623,0.1019,0.0931,0.32031,0.1602,4.3837,5.8838,0,0,0,0.05887,0.03428,4,4,0.2656,0,0.6571,0.8636,0.9697,0.1228,1->2,1.67,1.82,0,0.9862,0.9359,-0.0503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer,original,14,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_04_M/frame_03_20260902_022823/best_shadow.png,0.715,0.0971,0.177,0.0672,0.1015,0.0932,0.31816,0.1651,3.3789,6.8667,0,0,0,0.05756,0.03588,4,4,0.2685,0,0.6837,0.8889,0.9697,0.0909,2->3,5.67,8.47,0,0.9617,0.9185,-0.0432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer,original,14,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_04_M/frame_04_20260902_022823/best_shadow.png,0.7163,0.0968,0.1765,0.0681,0.1068,0.09186,0.31736,0.1618,4.4077,3.2437,0,0,0,0.06207,0.03117,4,3,0.2534,1,0.6528,0.9065,1.0159,0.1206,3->4,10.88,22.54,0,0.9394,0.9467,0.0073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer,original,14,0,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_04_M/frame_05_20260902_022823/best_shadow.png,0.7236,0.098,0.1785,0.0599,0.0876,0.09221,0.31685,0.1517,4.1227,2.6545,0,0,0,0.06069,0.03899,4,3,0.2605,1,0.651,0.934,1.0317,0.1047,4->5,0.0,0.0,0,1.0,0.9461,-0.0539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer,original,14,0,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_04_M/frame_06_20260902_022823/best_shadow.png,0.7243,0.1013,0.184,0.0633,0.0898,0.09068,0.30974,0.1561,4.2351,2.7077,0,0,0,0.05792,0.04373,4,3,0.2556,1,0.648,0.934,1.0317,0.1047,5->6,28.43,50.77,0,0.8562,0.888,0.0318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer,original,14,0,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_04_M/frame_07_20260902_022823/best_shadow.png,0.7245,0.0903,0.1657,0.0602,0.1191,0.08918,0.30902,0.2089,2.9526,1.9256,0,0,0,0.04878,0.0663,2,4,0.1646,2,0.6399,0.9806,1.1148,0.1368,6->7,17.38,24.85,0,0.9259,0.8977,-0.0282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer,original,14,0,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_04_M/frame_08_20260902_022823/best_shadow.png,0.7214,0.0861,0.1585,0.0582,0.1301,0.08877,0.30119,0.2031,3.1066,2.7125,0,0,0,0.03799,0.07257,3,4,0.1847,1,0.6282,0.9901,1.1186,0.1298,7->8,6.49,10.3,0,0.9688,0.9076,-0.0612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer,original,14,0,128,frame,8,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_04_M/frame_09_20260902_022823/best_shadow.png,0.7087,0.0836,0.1544,0.0512,0.1298,0.08758,0.29676,0.1998,2.9052,1.6903,0,0,0,0.03736,0.06466,2,5,0.1512,3,0.6049,1.0,1.1579,0.1579,8->9,18.25,36.64,0,0.8901,0.9028,0.0127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer,original,14,0,128,frame,9,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/family_ad_scene_04_M/frame_10_20260902_022823/best_shadow.png,0.7013,0.0822,0.1519,0.0391,0.1053,0.08975,0.29851,0.1625,3.2013,1.5522,0,0,0,0.03696,0.02327,2,4,0.1543,2,0.598,0.9792,1.1636,0.1884,9->10,31.74,49.3,0,0.8602,0.9071,0.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
