sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,fit_scale,fit_dx,fit_dy,fit_clip_frac,fit_at_bound,n_arms_solved,assignment_stability,n_arm_swaps,total_path_length_deg,dq_max_deg_by_transition
demo_01_scene_06_F,optimizer_s100,original,10,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_06_F/frame_01_20260902_105938/best_shadow.png,0.7912,0.4259,0.5974,0.0156,0.0241,0.04516,0.07734,0.7139,0.376,0.1212,0,0,0,0.03762,0.04684,3,4,0.1268,1,0.7496,0.6346,0.6726,0.0598,0->1,9.42,17.81,0,0.8459,0.8661,0.0202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_s100,original,10,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_06_F/frame_02_20260902_105938/best_shadow.png,0.8395,0.4517,0.6223,0.0188,0.0322,0.04538,0.0737,0.7772,0.2143,0.1231,0,0,0,0.02739,0.03669,3,5,0.0863,2,0.777,0.7115,0.7257,0.0199,1->2,9.27,9.8,0,0.9883,0.9914,0.0031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_s100,original,10,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_06_F/frame_03_20260902_105938/best_shadow.png,0.8366,0.4543,0.6248,0.0221,0.037,0.04482,0.07182,0.7927,0.1747,0.1338,0,0,0,0.02653,0.04138,3,4,0.1185,1,0.7702,0.7115,0.7168,0.0074,2->3,6.55,11.74,0,0.9302,0.9294,-0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_s100,original,10,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_06_F/frame_04_20260902_105938/best_shadow.png,0.8477,0.4634,0.6333,0.0265,0.0312,0.04409,0.07514,0.7887,0.1588,0.1074,0,0,0,0.03564,0.05702,4,4,0.1572,0,0.7904,0.6792,0.6903,0.0162,3->4,13.81,19.19,0,0.8717,0.8659,-0.0058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_s100,original,10,0,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_06_F/frame_05_20260902_105938/best_shadow.png,0.839,0.4858,0.6539,0.0467,0.0929,0.04137,0.06652,0.7962,0.1744,0.1605,0,0,0,0.04349,0.06635,4,5,0.1011,1,0.7459,0.6091,0.6271,0.0296,4->5,7.16,13.57,0,0.8604,0.844,-0.0164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_s100,original,10,0,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_06_F/frame_06_20260902_105938/best_shadow.png,0.8092,0.4524,0.623,0.0404,0.0631,0.04152,0.07005,0.7273,0.2569,0.1327,0,0,0,0.05292,0.03356,4,5,0.0883,1,0.7155,0.5688,0.5537,0.0265,5->6,18.57,22.25,0,0.8351,0.8573,0.0222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_s100,original,10,0,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_06_F/frame_07_20260902_105938/best_shadow.png,0.8002,0.4599,0.6301,0.0448,0.0737,0.03886,0.06639,0.7584,0.29,0.136,0,0,0,0.03362,0.04688,3,5,0.0966,2,0.7296,0.5596,0.5378,0.039,6->7,3.38,5.63,0,0.9934,0.9926,-0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_s100,original,10,0,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_06_F/frame_08_20260902_105938/best_shadow.png,0.7989,0.4595,0.6297,0.0387,0.082,0.03992,0.0666,0.7396,0.3406,0.135,0,0,0,0.04086,0.02344,3,5,0.0999,2,0.7284,0.5596,0.5378,0.039,7->8,3.32,6.06,0,0.9639,0.9949,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_s100,original,10,0,128,frame,8,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_06_F/frame_09_20260902_105938/best_shadow.png,0.7983,0.46,0.6301,0.0384,0.0703,0.03975,0.06658,0.7733,0.3542,0.1694,0,0,0,0.04952,0.05544,3,5,0.0984,2,0.7361,0.5596,0.5294,0.054,8->9,7.98,10.77,0,0.9538,0.9914,0.0376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_s100,original,10,0,128,frame,9,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_06_F/frame_10_20260902_105938/best_shadow.png,0.8028,0.4539,0.6244,0.0492,0.0793,0.03952,0.06999,0.718,0.3282,0.1482,0,0,0,0.03953,0.02498,3,5,0.1015,2,0.7426,0.5596,0.5169,0.0763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
