sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,fit_scale,fit_dx,fit_dy,fit_clip_frac,fit_at_bound,n_arms_solved,assignment_stability,n_arm_swaps,total_path_length_deg,dq_max_deg_by_transition
demo_01_scene_04_M,optimizer_s100,original,14,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_04_M/frame_01_20260902_110238/best_shadow.png,0.5788,0.2548,0.4061,0.1004,0.1731,0.04268,0.12163,0.3476,3.5706,2.3461,0,3,3,0.17025,0.19677,4,4,0.2009,0,0.5874,0.8636,0.8899,0.0304,0->1,0.0,0.0,0,1.0,0.9963,-0.0037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_04_M,optimizer_s100,original,14,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_04_M/frame_02_20260902_110238/best_shadow.png,0.579,0.2537,0.4047,0.0989,0.1737,0.04269,0.12163,0.3421,3.591,2.3003,0,3,3,0.1698,0.19677,4,4,0.1999,0,0.5875,0.8636,0.8899,0.0304,1->2,2.27,4.43,0,0.9502,0.9359,-0.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_04_M,optimizer_s100,original,14,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_04_M/frame_03_20260902_110238/best_shadow.png,0.584,0.257,0.4089,0.0977,0.1695,0.04269,0.11676,0.3369,2.4894,2.0906,0,3,3,0.16126,0.19672,4,4,0.1909,0,0.5917,0.8889,0.8899,0.0011,2->3,30.26,35.8,0,0.7718,0.9185,0.1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_04_M,optimizer_s100,original,14,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_04_M/frame_04_20260902_110238/best_shadow.png,0.5974,0.2515,0.402,0.1016,0.165,0.04355,0.12136,0.3282,2.0846,1.9702,0,3,3,0.18142,0.20446,4,4,0.2022,0,0.603,0.9065,0.9151,0.0094,3->4,3.1,4.54,0,0.9735,0.9467,-0.0268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_04_M,optimizer_s100,original,14,0,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_04_M/frame_05_20260902_110238/best_shadow.png,0.5924,0.2582,0.4104,0.1005,0.1512,0.04303,0.11973,0.3383,1.8103,1.9738,0,3,3,0.17426,0.22796,4,4,0.2052,0,0.5972,0.934,0.9151,0.0202,4->5,8.44,11.08,0,0.9354,0.9461,0.0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_04_M,optimizer_s100,original,14,0,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_04_M/frame_06_20260902_110238/best_shadow.png,0.5955,0.2584,0.4107,0.1035,0.1582,0.04343,0.11855,0.3449,1.6798,1.8672,0,3,3,0.17149,0.22885,4,3,0.167,1,0.5952,0.934,0.9151,0.0202,5->6,6.7,14.82,0,0.8386,0.888,0.0494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_04_M,optimizer_s100,original,14,0,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_04_M/frame_07_20260902_110238/best_shadow.png,0.606,0.2532,0.404,0.1001,0.1728,0.04312,0.11606,0.3361,1.5583,1.4972,0,3,3,0.1569,0.26475,2,3,0.2092,1,0.6055,0.9806,0.9327,0.0488,6->7,35.59,52.2,0,0.8039,0.8977,0.0938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_04_M,optimizer_s100,original,14,0,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_04_M/frame_08_20260902_110238/best_shadow.png,0.6395,0.268,0.4227,0.1009,0.1825,0.04208,0.11218,0.3559,0.9363,1.4572,0,2,2,0.13497,0.23572,3,2,0.3143,1,0.6262,0.9901,0.932,0.0586,7->8,3.36,5.61,0,0.9255,0.9076,-0.0179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_04_M,optimizer_s100,original,14,0,128,frame,8,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_04_M/frame_09_20260902_110238/best_shadow.png,0.6429,0.2593,0.4118,0.0898,0.1709,0.04162,0.11007,0.3309,1.0229,1.459,0,2,2,0.11146,0.2162,2,3,0.2176,1,0.6073,1.0,0.9412,0.0588,8->9,4.46,7.44,0,0.8954,0.9028,0.0074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_04_M,optimizer_s100,original,14,0,128,frame,9,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_04_M/frame_10_20260902_110238/best_shadow.png,0.6523,0.2772,0.4341,0.1028,0.1958,0.03881,0.10447,0.3729,1.1072,1.4958,0,2,2,0.10483,0.2671,2,2,0.4027,0,0.5876,0.9792,0.9118,0.0688,9->10,21.46,28.16,0,0.8901,0.9071,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
