frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
1,f00.png,0.6669,0.3346,40135,0,29.0,50.26,-99.93,-10.96,66.5,3.97,22.77,-65.31,59.12,-96.83,-95.0,104.09,62.65,-49.28,-8.29,-82.43,94.64,-72.9,99.95
2,f01.png,0.6643,0.3371,49735,0,37.0,51.1,-98.93,-11.62,67.33,3.62,23.92,-65.31,59.12,-96.83,-95.0,104.09,62.65,-49.28,-8.29,-82.43,94.64,-72.9,99.95
3,f02.png,0.6626,0.3386,49735,0,34.9,56.16,-94.97,-21.48,74.82,-0.56,23.86,-65.31,59.12,-96.83,-95.0,104.09,62.65,-49.28,-8.29,-82.43,94.64,-72.9,99.95
4,f03.png,0.6633,0.3381,49735,0,32.2,54.03,-96.89,-16.56,71.6,1.46,24.08,-65.31,59.12,-96.83,-95.0,104.09,62.65,-49.28,-8.29,-82.43,94.64,-72.9,99.95
5,f04.png,0.6635,0.3379,49735,0,32.3,49.23,-98.75,-11.67,67.84,4.81,23.11,-65.31,59.12,-96.83,-95.0,104.09,62.65,-49.28,-8.29,-82.43,94.64,-72.9,99.95
6,f05.png,0.6639,0.3374,49735,0,32.3,52.53,-98.02,-13.61,68.51,1.81,22.37,-65.31,59.12,-96.83,-95.0,104.09,62.65,-49.28,-8.29,-82.43,94.64,-72.9,99.95
7,f06.png,0.6625,0.3387,49735,0,31.9,56.29,-94.65,-22.15,75.76,-1.54,19.87,-65.31,59.12,-96.83,-95.0,104.09,62.65,-49.28,-8.29,-82.43,94.64,-72.9,99.95
8,f07.png,0.6649,0.3365,49735,0,32.3,52.05,-97.07,-15.18,70.64,1.9,23.03,-65.31,59.12,-96.83,-95.0,104.09,62.65,-49.28,-8.29,-82.43,94.64,-72.9,99.95
9,f08.png,0.6626,0.3385,49735,0,31.9,56.23,-94.74,-21.69,75.05,-1.59,23.43,-65.31,59.12,-96.83,-95.0,104.09,62.65,-49.28,-8.29,-82.43,94.64,-72.9,99.95
10,f09.png,0.6647,0.3367,49735,0,32.2,52.27,-97.6,-14.46,69.72,2.1,22.34,-65.31,59.12,-96.83,-95.0,104.09,62.65,-49.28,-8.29,-82.43,94.64,-72.9,99.95
11,f10.png,0.6631,0.3383,49735,0,32.2,49.8,-99.45,-11.52,67.19,-0.57,21.32,-65.31,59.12,-96.83,-95.0,104.09,62.65,-49.28,-8.29,-82.43,94.64,-72.9,99.95
12,f11.png,0.6647,0.3366,49735,0,32.3,52.74,-97.87,-14.0,68.74,0.86,20.51,-65.31,59.12,-96.83,-95.0,104.09,62.65,-49.28,-8.29,-82.43,94.64,-72.9,99.95
13,f12.png,0.6625,0.3387,49735,0,32.1,56.91,-94.13,-24.59,75.45,-5.28,18.13,-65.31,59.12,-96.83,-95.0,104.09,62.65,-49.28,-8.29,-82.43,94.64,-72.9,99.95
