frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
1,f00.png,0.6412,0.3591,48455,0,36.2,82.19,-98.79,17.23,76.47,-76.69,40.73,89.76,-48.77,73.12,-80.63,-31.78,99.97,88.22,26.71,-3.36,33.89,157.0,18.07
2,f01.png,0.6426,0.3576,49735,0,36.9,82.19,-98.79,17.23,76.47,-76.69,40.73,89.76,-48.77,73.12,-80.63,-31.78,99.97,88.22,26.71,-3.36,33.89,157.0,18.07
3,f02.png,0.6431,0.3572,34759,0,24.0,82.22,-94.45,11.95,73.75,-83.03,42.93,89.61,-48.09,65.67,-75.03,-26.34,84.2,89.14,27.62,-11.56,15.9,160.11,34.88
4,f03.png,0.6328,0.3675,49735,0,33.0,79.93,-87.22,2.05,76.59,-82.99,48.33,89.61,-48.09,65.67,-75.03,-26.34,84.2,94.73,30.03,4.79,16.12,136.79,39.46
5,f04.png,0.6338,0.3665,49735,0,32.9,79.94,-83.06,-3.72,72.25,-86.26,51.53,89.25,-39.17,57.23,-72.34,-20.02,84.09,94.65,30.61,5.12,10.14,128.46,39.62
6,f05.png,0.6362,0.3641,49735,0,35.8,81.5,-82.24,-4.21,67.08,-86.81,50.08,92.33,-27.31,43.91,-79.64,-3.54,63.14,89.58,34.01,-5.47,16.04,159.37,16.7
7,f06.png,0.6507,0.3497,33991,0,27.7,79.45,-81.36,-3.67,56.75,-87.89,56.87,94.23,-6.17,35.83,-94.91,6.59,47.38,90.6,35.63,-3.46,30.72,152.69,2.24
8,f07.png,0.6488,0.3515,49735,0,44.4,78.91,-82.77,2.04,41.48,-87.29,70.22,93.17,-5.68,12.14,-82.85,-1.46,20.0,92.48,16.25,6.74,62.22,152.38,-8.15
9,f08.png,0.6733,0.327,49735,0,35.0,78.41,-80.84,-8.76,50.04,-86.33,68.9,94.86,-4.72,10.72,-88.91,0.59,47.65,95.08,20.55,7.77,46.02,124.96,6.94
10,f09.png,0.6733,0.327,49735,0,34.8,78.41,-80.84,-8.76,50.04,-86.33,68.9,94.86,-4.72,10.72,-88.91,0.59,47.65,95.08,20.55,7.77,46.02,124.96,6.94
11,f10.png,0.6764,0.324,49735,0,34.6,78.41,-80.84,-8.76,50.04,-86.33,68.9,94.86,-4.72,10.72,-88.91,0.59,47.65,95.08,20.55,7.77,46.02,124.96,6.94
12,f11.png,0.6766,0.3237,49735,0,34.8,78.41,-80.84,-8.76,50.04,-86.33,68.9,94.86,-4.72,10.72,-88.91,0.59,47.65,95.08,20.55,7.77,46.02,124.96,6.94
13,f12.png,0.6768,0.3236,49735,0,35.4,78.41,-80.84,-8.76,50.04,-86.33,68.9,94.86,-4.72,10.72,-88.91,0.59,47.65,95.08,20.55,7.77,46.02,124.96,6.94
14,f13.png,0.6768,0.3236,49735,0,35.0,78.41,-80.84,-8.76,50.04,-86.33,68.9,94.86,-4.72,10.72,-88.91,0.59,47.65,95.08,20.55,7.77,46.02,124.96,6.94
15,f14.png,0.6764,0.324,49735,0,35.4,78.41,-80.84,-8.76,50.04,-86.33,68.9,94.86,-4.72,10.72,-88.91,0.59,47.65,95.08,20.55,7.77,46.02,124.96,6.94
16,f15.png,0.6764,0.324,49735,0,34.6,78.41,-80.84,-8.76,50.04,-86.33,68.9,94.86,-4.72,10.72,-88.91,0.59,47.65,95.08,20.55,7.77,46.02,124.96,6.94
17,f16.png,0.6712,0.3292,49735,0,36.3,78.41,-80.84,-8.76,50.04,-86.33,68.9,94.86,-4.72,10.72,-88.91,0.59,47.65,95.08,20.55,7.77,46.02,124.96,6.94
18,f17.png,0.6712,0.3292,49735,0,38.7,78.41,-80.84,-8.76,50.04,-86.33,68.9,94.86,-4.72,10.72,-88.91,0.59,47.65,95.08,20.55,7.77,46.02,124.96,6.94
