frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
1,f00.png,0.6156,0.385,36295,0,25.7,-37.88,1.04,-96.83,-66.13,60.08,73.14,15.67,-67.37,-3.24,94.92,91.37,88.28,-26.42,30.16,58.7,-73.88,-18.04,37.22
2,f01.png,0.6151,0.3856,49735,0,36.1,-36.75,-0.7,-96.82,-70.41,54.97,72.14,20.13,-69.15,1.17,94.68,89.9,95.17,-28.68,31.52,60.63,-77.88,-4.85,8.12
3,f02.png,0.6429,0.3576,36295,0,25.8,-35.35,-1.47,-96.83,-74.42,52.24,66.42,25.28,-72.32,5.34,94.82,95.15,95.05,-24.74,29.43,65.7,-76.1,-23.19,0.39
4,f03.png,0.6365,0.364,36487,0,22.9,-34.87,-2.94,-96.83,-67.9,54.41,72.24,21.02,-71.02,-0.37,94.99,92.33,97.39,-25.5,23.5,66.47,-57.42,-39.59,15.94
5,f04.png,0.6356,0.3648,35911,0,22.4,-36.39,-3.82,-96.83,-60.04,57.33,75.64,12.35,-73.23,-7.17,92.84,89.5,85.16,-31.37,19.34,71.66,-54.04,-0.4,22.34
6,f05.png,0.6393,0.3611,49735,0,32.0,-36.73,-4.36,-96.43,-56.34,53.04,74.87,12.35,-73.23,-7.17,92.84,89.5,85.16,-31.37,19.34,71.66,-54.04,-0.4,22.34
7,f06.png,0.647,0.3534,34183,0,21.3,-37.4,-6.35,-96.83,-57.52,61.32,77.94,2.38,-79.25,-11.51,89.89,71.61,92.66,-39.76,17.44,75.05,-54.81,27.1,7.2
8,f07.png,0.651,0.3494,36679,0,23.0,-35.72,-6.76,-96.83,-63.43,52.8,73.9,3.02,-93.89,7.86,69.69,11.9,88.72,-41.44,16.93,76.49,-55.54,46.17,19.84
9,f08.png,0.6723,0.328,35911,0,22.4,-32.69,-8.16,-96.78,-67.78,48.95,67.83,2.35,-100.0,14.66,63.36,1.3,78.57,-49.26,20.43,75.67,-61.89,68.92,0.81
10,f09.png,0.6628,0.3375,49735,0,32.3,-36.12,-9.79,-96.83,-57.4,56.16,73.46,4.23,-100.0,10.59,61.23,-2.76,59.35,-55.15,16.01,75.02,-53.0,72.18,39.02
11,f10.png,0.653,0.3473,36487,0,23.1,-39.23,-11.15,-96.83,-48.96,58.37,78.98,6.24,-100.0,4.77,66.14,-56.2,-2.85,-54.8,14.55,80.97,-59.49,45.47,24.22
12,f11.png,0.6621,0.3381,34759,0,22.0,-41.0,-11.4,-96.82,-45.49,61.19,80.56,4.66,-100.0,3.08,65.68,-52.44,-9.64,-56.69,12.9,83.8,-55.61,51.94,28.55
13,f12.png,0.6424,0.358,49735,0,33.2,-41.0,-11.4,-96.82,-45.49,61.19,80.56,3.08,-99.79,2.37,63.96,-57.12,-9.3,-58.68,13.24,84.34,-56.61,51.92,28.52
14,f13.png,0.6359,0.3645,49735,0,33.1,-42.8,-15.43,-91.97,-43.7,63.6,80.2,6.39,-99.96,-1.63,66.74,-58.51,-9.98,-58.58,9.36,85.62,-56.36,51.46,28.74
15,f14.png,0.6209,0.3795,49735,0,33.1,-37.19,-6.27,-96.66,-66.24,65.39,74.73,3.17,-99.98,13.67,53.38,-68.7,-6.18,-59.48,20.45,81.86,-61.59,61.86,27.1
16,f15.png,0.6543,0.3459,49735,0,32.8,-33.17,-6.63,-96.81,-81.67,42.86,62.52,-13.17,-72.64,10.92,91.62,-47.18,-9.97,-55.32,25.7,82.19,-77.1,54.53,34.26
17,f16.png,0.6991,0.3012,34951,0,22.2,-41.11,12.51,-96.83,-95.0,59.75,70.13,-17.48,-64.41,23.54,90.76,-49.94,-9.99,-52.19,35.08,68.16,-85.93,80.51,5.43
18,f17.png,0.7397,0.2606,35335,0,22.3,-45.59,20.12,-96.83,-94.99,67.86,81.09,-20.68,-67.41,28.79,92.78,-56.98,-9.43,-47.05,32.26,75.75,-93.81,82.38,35.63
19,f18.png,0.7826,0.2176,28592,0,17.6,-42.06,15.82,-96.78,-95.0,62.55,82.28,-52.85,-51.9,25.77,73.78,-76.17,-9.71,-41.12,1.71,43.9,-94.54,69.8,34.74
20,f19.png,0.7881,0.2121,26768,0,16.5,-43.3,14.9,-96.83,-95.0,67.11,85.75,-63.73,-42.84,23.04,63.16,-79.7,-9.82,-42.77,2.77,34.25,-94.84,64.32,30.96
21,f20.png,0.7784,0.2219,26768,0,16.6,-45.01,14.3,-96.83,-95.0,55.5,84.95,-67.18,-33.96,19.43,55.36,-89.15,-9.99,-43.77,5.09,27.58,-94.78,66.97,30.01
22,f21.png,0.7782,0.222,26768,0,16.6,-45.01,14.3,-96.83,-95.0,55.5,84.95,-67.32,-33.27,19.21,54.84,-91.71,-9.85,-43.96,5.48,27.06,-95.0,68.2,29.86
23,f22.png,0.7811,0.2191,26768,0,16.6,-45.01,14.3,-96.83,-95.0,55.5,84.95,-67.32,-33.27,19.21,54.84,-91.71,-9.85,-44.73,6.56,23.86,-94.99,71.55,29.12
24,f23.png,0.7804,0.2198,26768,0,16.6,-45.01,14.3,-96.83,-95.0,55.5,84.95,-66.96,-33.31,19.44,55.17,-92.89,-9.96,-44.65,6.26,23.39,-94.99,77.64,30.77
